Entity Type,Entity,Harmful Type,Harmful Term,Search Term,File Name,Image URL,X,Y,Width,Height
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuxbJD5kxcnY417YIoAvn25qB6_s8I5rQ1oewHDxtqC1FKJHCZ&s,1118.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpqWgoZFcNMiEzg6Wpp5T8h2nWq3Sl7LyHRbs7Ly1yFyGL_Ow&s,1322.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT24fPx8MeFAdM97uT4DSBYbkU0w58SKQshQaPYzfsxPGOsKWw&s,1525.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWokN0JBeEmzKdWxvZLUmpwsSwajrF2yvrnFnDebAvo53llvEn&s,1728.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxEA7C56T4FZ97k8WPyMSaRsAAX0IdEdHHP8Wo68LhJ62D9z1N&s,6.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYkE5Htbshya2neEm1gZAg5jKNXyec0yDkeOW1DPxEi1Wc1rU&s,198.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,horror,Roblox horror,Roblox_horror_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdj6_ntP-nfrV7IbNdp2h9jnBnj0vgjU8l38iIF45xdWpjvOAW&s,390.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjN9nyva1lNIl0L5gDHLKkXAA_1icry9FrJJ2h9jnfbqW_26MY&s,13.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjAtVDYZ242KmZpSJhKDA3aBvvaFY75_UTKB-Z1VTiYqQ5oC4&s,361.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBUjeNOx_hO6GewthgtiMgWwD21kt6M1rBgpC97KQaJJQFUfWG&s,708.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTggf84PyJr2CrHb8Ojg7rSRlNLIUkJM2TAnhmgX2L5J7juFL3P&s,1056.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuzFU-PmVhuQERapqLbaKSihGO6Q3PczBnZhFZFqFUp8id07x8&s,1403.0,196.0,504.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxfHBrNs4tjlMVJYVMbFxa10_pA_EGhEKjPLPbvqDhCX-pC66T&s,32.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZ6I6N4zHjVfSTt10lC6WgW7R7jSO19BeRkO9RgjrkDpl8AsI7&s,416.0,406.0,304.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlXetArA_6LaZQnbqzsTT8hqvyCV-OTOkyixpiEQtrD55-Z65i&s,783.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVL0sZbfJ1XECmStNvCVAqZBz2hMIPl5yATszMCVLhkzrawIXQ&s,1168.0,406.0,337.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtJM83D00KYqQHq-HSF-jOKuyy2_B-9vsmvUGqprxlbRJeD8ub&s,1568.0,406.0,320.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8qjmdpkkWefGCYEiuq4EFpmESm5QWUNT6Z0bLjeUoRqzDLco&s,22.0,616.0,271.0,180.0
game,Roblox,shock and disgusting,horrible,Roblox horrible,Roblox_horrible_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv6KFlk0f5tgFL6t2QPMES2ToUqvxLIVytgmgIwfJ1NvE2hKQ&s,336.0,616.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSgRYicayb1B6YTj28XPIgeTr1OEIHkxD2zK2SaHCg_LzFt8E&s,23.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSS6lAeE8_ZTKguxXXJHmdU6IuhM_iayqS2-pJwonBObHpAVNgl&s,390.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSh2g4PY0ij5XaGzYEwHoGGhRqbzhi2w_ZqzKut0CsKcqXe3Rbb&s,616.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT31cHT-aSLDiPTp7AJEnQ3DlBAh2VlQraxVmvX5Qe6cwO5GQS1&s,983.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbp3NFKseNDi5QP_8COmPnyg4eipe6dlErueYlKwzl4DlQZBQ&s,1350.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShTg7x6LtdoyvnDoai7NOY1SfhUFLg9bctjYtUgSNVCrFuTsAv&s,1576.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdVJuR0G2erykPygbdX5KYqBdQVOYyy411gc-DoB9-sHStr0g&s,7.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoBaYKzlN-C8LAHZN4Ti4xnPlS0NU9rLjrho5bzWake0MejUpD&s,341.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcxrR132ZXBFx3uBJQJBzWWhN8j6DkQlZIauwT7kLX0KmEGY9m&s,535.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR42U86NnhkSUicU3bQAZocWVVAb5q-h1sy8KmzSPyQpwujRzQ&s,728.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSC6wbsL1JErCP_5FFJI8kdSWx4a4c6e6gwNDwJxJ0kuoMt-zg&s,921.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepy,Roblox creepy,Roblox_creepy_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHgvA2eeF4PmJnE0k4O9tIpCbsvX-l_yAJqJPSOH4keRPkis0&s,1115.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSgRYicayb1B6YTj28XPIgeTr1OEIHkxD2zK2SaHCg_LzFt8E&s,31.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNAUoWpKddeP54bFWuV4WPOgurMZ1TqFA_SAl7EqTWHhDz_Gpr&s,415.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTth_Hlm9DYFewGUoU8aBNNwEtSWjO02rxqcgNs6kyc_fcnd0Z1&s,799.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5OorNzs02KtdhyvrJfdO7CzNbCBs5tPwLWiCA6s9lx5UHK2Q&s,1183.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKWyKDMYoa5i4dINJKRa8Onac-tRz_EQNMOk_xUd11wSvvPic&s,1567.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi85gZiEWrvyH8FWePSBTvyk5Fn38izQO6aObH1MD8lvlv1CkE&s,7.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWapWdioXql0XUpGTfaae5c0oQcoSON4JalqwI-vIzErurw1HP&s,342.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShTg7x6LtdoyvnDoai7NOY1SfhUFLg9bctjYtUgSNVCrFuTsAv&s,677.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoCcIz7Wv-gKuZAVkmWyIovfYYe54Savyuz5jo3xFbKUBf9eRL&s,1011.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQeFAqm9wOVyUaUU3s3fHkX39V07z1teklScS3qbhGCXKqRWz3&s,1205.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcxrR132ZXBFx3uBJQJBzWWhN8j6DkQlZIauwT7kLX0KmEGY9m&s,1540.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,creepiness,Roblox creepiness,Roblox_creepiness_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDivLQ6R_p97Pk0Do9xoIxR2S6b15TFfVsXLJ6sDJhl5eVSws&s,1733.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAcXHiYTG_vjoT8Zlf8LKoT_W8DyBfkhyeeVI1QRIiANymB0AK&s,7.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXTi5B5XYZFk_rgVtjqGaxp7fsRsYSPl9tAW7csUPV-Kj0tIc&s,200.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMvUSCuePvdqeyHHeRfH02cZCpD-RGfjhAhNUvoDczeme4jQQI&s,394.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTe_hP29nDRLFsc58Igdf2b1_-nBFxY5PVJZouDRuBfavbOScLy&s,729.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCozfTyUVMrSxdwEIEMR9jxZ20c65OyCtCINZrBgIxwHQIlVM&s,1063.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ565MHdIDiejenLkMlzsDV22vvH-34NaHO8MZLcH7Zc0RvVgE&s,1398.0,196.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTkFxSHvpZE-blv5BWFvwI6ri96bRACM4K9Gd9vtRJUyZ7RnHo&s,1733.0,196.0,180.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCQHydzq1r1V0LVneAxbpQGTd8FAr3qvDUavT4N1L8-2eRpeic&s,8.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7vERDxV4KZjDvVc_lLmG3xdOKfCDewy0Gnb_O7XQSGEmQeBQ&s,345.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQq784TzFJp1G1jXNLl-FcDEYpkbkh2Xe7jLZBXeNwvIGEuPw&s,682.0,406.0,180.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8gOP7T0ouafAm7lRtf3llBibHk1O13sZyS6IAcFLS7k_ERYAq&s,878.0,406.0,360.0,180.0
game,Roblox,shock and disgusting,dark,Roblox dark,Roblox_dark_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1QqTs7vRVVXG75Yth3jjLXH4OIMGZVwo1JoF7lX78WmoN1HUK&s,1254.0,406.0,321.0,180.0
game,Roblox,shock and disgusting,bloody,Roblox bloody,,,,,,
game,Roblox,shock and disgusting,decapitation,Roblox decapitation,,,,,,
game,Roblox,shock and disgusting,dismemberment,Roblox dismemberment,,,,,,
game,Minecraft,violence,torture,Minecraft torture,,,,,,
game,Minecraft,violence,murder,Minecraft murder,,,,,,
game,Minecraft,violence,violence,Minecraft violence,,,,,,
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDUqNpwipzmqQB_6nz-jNN36CMhjcQ4zS9nza_oJ-CVxaCJvU&s,31.0,196.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy-0EbzDbHrE5MbVjFKNF6C-HEeh8a-2YhCp0PUPh5UXsOsaqo&s,415.0,196.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBLzmUfSYyi_QPO9uXITG3UkgynqAOquCG3RrlbFeWnG3uVa4&s,799.0,196.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT3vq0EB1o2pIi9_qXowcosE0ywJveI-AtgGR_k-byHmhG63w&s,1183.0,196.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwOdk2ttolR7J6gUYbW8RDZQWCvRUlUUNmGi801sYRLCUjv0Yx&s,1567.0,196.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwicxD28rTNYKTpfiF-VL5FroJsFWzHLUOR_BxRcSAGVc1Cuba&s,33.0,406.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLc2qVpXZf7Txj2nNZIt2ZV9JZjTf38wxULDbLEzEhvK9rhcw-&s,421.0,406.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKQacs3I2hwHYqw5_E0g45EhOhrkVj2R4U_HTXdBRuEwI89vs&s,809.0,406.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrSGjfHqi7ladFAea6Pf5jYWNuRFNganjh9W9L9yhC2Um3wHVE&s,1196.0,406.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbwewXLm_gyobuLOtb8DOllw-sXQkB-I4MmzWUaHCnhP8_3Vk&s,1584.0,406.0,303.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRr2um5gpL-9m_y6xRnFXnhTr7SeZlxId4ODCdP6YnbsaIRrvG6&s,31.0,616.0,321.0,180.0
game,Minecraft,violence,Bullying,Minecraft Bullying,Minecraft_Bullying_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5olxRGAvtyTt6-mhmYSDHK67zo1PZ45vyVUKnbJ274FqJDSQ&s,415.0,616.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhUR4vFrhqojeuZCIG3dXsMsjy8SEXjQcRPyr1Ncw9wTXkI3A&s,11.0,196.0,180.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFbKlgWLkLsBm7On0eTlf-dTTIMD_1Yg5nneq2TA9gmtNuMdBE&s,213.0,196.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDUqNpwipzmqQB_6nz-jNN36CMhjcQ4zS9nza_oJ-CVxaCJvU&s,557.0,196.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHGIQDLnaVawaZzvLhmauOq4Sq0q4q0nGiBUEWZ63mWa5QVHEd&s,900.0,196.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTo0Hbt4PKSNR1q6JzMoMkVYHIDmJzuQgtw8TFIBDCzBHRFN_r3&s,1244.0,196.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfDLOuL6dbUALQe8bO0SHy5etDTj2NQexo92vdg-p6A_Glk4-S&s,1588.0,196.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTi5nazLHUOlm4rk94JYbWTwzlNLgW6PfjazOqTqjQ1V6Kc02Y&s,33.0,406.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFPpjJTS96AwXUmC2PtMP2wgRww7rbrKkMQnABw-ZlSLKyNFI&s,422.0,406.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHl39sRBJ2byCtnrwyh1ePoumC3cpaHvd9kPc6w0PwK1NGFa4&s,810.0,406.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSR87VpcBu454LB-oBO9ALX0QO86oa7D-l9t-oiJJO-mCmG8Eg&s,1198.0,406.0,300.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtUjj47vBGW-_Q_omZxICLyxxTCcSKoQuF_RvlSfVsApyZyOs&s,1565.0,406.0,321.0,180.0
game,Minecraft,violence,fights,Minecraft fights,Minecraft_fights_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSM0Mm2hfyYdR1jlP5ATKQ5vePeHHg9mo6n1r4t9gVEJ9_XCfmn&s,31.0,616.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfDLOuL6dbUALQe8bO0SHy5etDTj2NQexo92vdg-p6A_Glk4-S&s,30.0,196.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaFdX44JPMYNjofprok99tp1z9o7QFuV-oaSzA_Auts-wgpIw&s,411.0,196.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsjjjSGEKD2Yjl7nt-V5ikVzKy6PHnBTlofQd3ZkPQEe1r0VQQ&s,792.0,196.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7i9hV8wLttsPlyp_y7lsoFp6lgjyJke4B2gxgi3wwMJnFR9T2&s,1172.0,196.0,337.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQnWCLms3mYwPMDcRwNITZDaXxgdHNNZjbfaf8Ns24JiXuIZ0p&s,1569.0,196.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFbKlgWLkLsBm7On0eTlf-dTTIMD_1Yg5nneq2TA9gmtNuMdBE&s,31.0,406.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3VkY3wyR86tkElziG3YOBViNIYkUUGK89tTYVCEHHrsHPcrBl&s,415.0,406.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFPpjJTS96AwXUmC2PtMP2wgRww7rbrKkMQnABw-ZlSLKyNFI&s,799.0,406.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu5_O5MA4f9b4KC2luO4U1U7o6PVKsP8fsVHcNoN8zrhljwBI&s,1183.0,406.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFr5IvcdQZXQrBKofIrtfK00kQfI7KKXZjQ0MlTIvCg6vV-vU&s,1567.0,406.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLYbnqXYp81qA1ma5uS-6yJNrKxmcGembTXWjxbxeoRQkGV-9s&s,32.0,616.0,321.0,180.0
game,Minecraft,violence,weapons,Minecraft weapons,Minecraft_weapons_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_uJsVNAoUNn1HmnNvnd6WJa7S4wFFP40YXNtg9jPcOM1jttE&s,419.0,616.0,321.0,180.0
game,Minecraft,violence,gunshot,Minecraft gunshot,Minecraft_gunshot_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXhU3Ab7eS-HQv8tPhNCxSH9A0YcK68JBT4Jny_NfOHaJaf-A7&s,262.0,196.0,126.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmYN5Up3ARBEsNq-TrkU65o81K1yuMExJJGwQLWvGlQ0i09_k&s,8.0,196.0,150.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXPKxKb3-Ff7Pr9lOTp1_R-tTxf0RjGO_qY2D8oLtNp3iwtx1U&s,173.0,196.0,274.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxVSu-_9pVI3bMbaN4u8hupH9OKHeZI5HX2VXgpc544GFH9Jg&s,462.0,196.0,284.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRX1vYnRdjtOGzCAbw3PL8TakRnkHOHtljgkRT9Nn4YzH5CMW0&s,760.0,196.0,231.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjEUcobVw199P584otIjMPRP8QOasLZqz_m0uMWEPljohggDK3&s,1006.0,196.0,134.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFc4dmdmC8lsdDr7GDn0hWyii0kihUCCQEb3C3I3GJWSjstQNd&s,1156.0,196.0,171.0,180.0
game,Minecraft,violence,assault,Minecraft assault,Minecraft_assault_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmP-mMKLAPqru3TBFsyIPhj7unDNMPJyD9PqwtyE9P0lq58YD2&s,1342.0,196.0,180.0,180.0
